bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_basement,yr_built,waterfront_encoded,view_encoded,property_typ_apartment,property_typ_multi_generation_house,property_typ_semi_detached_house,property_typ_single_family_house,property_typ_top_floor_apartment
3,1.5,1070,6601,1.0,3,6.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
4,1.5,1530,9000,1.0,4,6.0,0,1976,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2290,14374,2.0,3,8.0,0,1983,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2050,7205,2.0,3,8.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1530,3056,2.0,3,7.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1820,7420,2.0,4,8.0,0,1983,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2440,4244,2.0,3,8.0,0,2011,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2960,4640,2.0,3,9.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1690,4988,2.0,3,7.0,0,2002,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1200,8404,1.0,3,7.0,0,1964,0,0,1.0,0.0,0.0,0.0,0.0
5,1.0,1690,3240,1.5,3,7.0,0,1914,0,0,1.0,0.0,0.0,0.0,0.0
5,1.0,1590,6700,1.5,3,6.0,500,1942,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1390,7417,1.0,3,7.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3290,11446,2.0,3,8.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
3,3.25,2220,8227,1.5,5,8.0,450,1929,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,1000,6500,1.0,4,7.0,0,1918,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,2540,7200,1.5,4,8.0,940,1905,0,3,0.0,0.0,1.0,0.0,0.0
4,3.5,2820,7809,2.0,3,10.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
3,3.0,1440,1350,3.5,3,8.0,0,2005,0,2,1.0,0.0,0.0,0.0,0.0
3,1.5,1740,21980,1.0,4,7.0,0,1973,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1270,7500,1.0,3,6.0,0,1954,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2380,7850,2.0,3,8.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
4,3.0,1986,6000,2.0,4,8.0,240,1922,0,2,0.0,0.0,1.0,0.0,0.0
3,1.75,2500,6840,1.0,3,8.0,1200,1957,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,960,10181,1.0,3,7.0,0,1961,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1460,5825,1.0,5,5.0,200,1942,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1590,7819,2.0,3,7.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
4,4.0,5000,12941,3.0,3,12.0,0,2002,0,2,1.0,0.0,0.0,0.0,0.0
4,2.5,2610,8031,2.0,3,8.0,0,1998,0,0,1.0,0.0,0.0,0.0,0.0
4,3.0,2710,7199,1.0,4,7.0,1000,1967,0,0,0.0,0.0,1.0,0.0,0.0
4,3.5,3130,4500,2.0,3,9.0,1070,2014,0,0,0.0,0.0,0.0,1.0,0.0
4,2.5,2260,13600,1.0,4,8.0,490,1974,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,2280,6660,1.5,3,8.0,320,1940,0,2,0.0,0.0,1.0,0.0,0.0
4,2.75,3160,8097,2.0,3,9.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2720,40813,2.0,3,8.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1470,1578,2.0,3,8.0,380,2007,0,0,0.0,0.0,1.0,0.0,0.0
4,2.0,2180,3870,1.0,3,7.0,1160,1900,0,0,0.0,0.0,1.0,0.0,0.0
4,4.25,1960,3565,2.0,3,7.0,0,1940,0,0,1.0,0.0,0.0,0.0,0.0
4,3.5,4740,172497,2.0,3,11.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1210,10185,1.0,3,6.0,0,1957,0,0,1.0,0.0,0.0,0.0,0.0
2,1.5,1800,4500,1.0,3,7.0,800,1942,0,2,0.0,0.0,1.0,0.0,0.0
3,2.5,2330,1987,2.0,3,9.0,920,2004,0,4,0.0,0.0,0.0,1.0,0.0
4,2.5,1810,13000,1.0,4,8.0,340,1977,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,2660,5511,1.0,3,8.0,1330,1948,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,4660,7157,2.0,3,9.0,1640,2003,0,0,0.0,0.0,0.0,1.0,0.0
3,2.5,1680,10300,2.0,4,7.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,3050,7410,1.5,5,8.0,1100,1950,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1410,4840,1.0,4,6.0,180,1942,0,2,0.0,0.0,1.0,0.0,0.0
3,2.5,1340,8867,2.0,3,8.0,0,1984,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,3270,15760,1.0,4,10.0,1270,1974,0,0,0.0,0.0,0.0,1.0,0.0
4,2.5,2030,10722,1.0,3,7.0,930,1967,0,0,0.0,0.0,1.0,0.0,0.0
4,3.25,2880,35315,1.0,3,11.0,610,1982,0,0,0.0,0.0,0.0,1.0,0.0
3,3.5,2350,10739,1.0,5,7.0,1010,1940,0,2,0.0,0.0,1.0,0.0,0.0
3,2.25,1540,1005,3.0,3,8.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2520,5000,3.0,3,9.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2490,8582,2.0,3,9.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1570,5000,1.5,4,8.0,0,1924,0,3,1.0,0.0,0.0,0.0,0.0
4,2.5,2940,156988,2.0,3,9.0,1070,1996,0,2,0.0,0.0,0.0,1.0,0.0
2,1.5,1900,4450,1.0,5,7.0,400,1916,0,0,0.0,0.0,1.0,0.0,0.0
2,1.5,1220,8409,1.0,4,6.0,0,1948,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,840,5200,1.0,3,6.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
4,1.5,1520,5910,1.0,3,7.0,500,1946,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1010,9611,1.0,4,6.0,0,1973,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2240,10578,2.0,5,8.0,690,1923,0,0,0.0,0.0,1.0,0.0,0.0
3,3.25,1480,983,2.0,3,8.0,300,2013,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2680,4500,2.0,3,8.0,0,2011,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1260,7897,1.0,3,7.0,0,1979,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2090,6258,1.0,3,7.0,700,1956,0,0,0.0,0.0,1.0,0.0,0.0
3,2.0,1490,8371,1.5,3,7.0,0,1984,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2400,97138,2.0,5,8.0,0,1983,0,0,1.0,0.0,0.0,0.0,0.0
5,3.25,3160,13238,2.0,5,8.0,0,1972,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,1910,16320,1.5,3,6.0,0,1934,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1260,9638,2.0,4,7.0,0,1920,0,0,1.0,0.0,0.0,0.0,0.0
3,3.0,1571,2017,3.0,3,8.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
5,3.0,2360,5000,1.0,3,7.0,970,2008,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1560,242629,1.0,3,7.0,0,1981,0,0,1.0,0.0,0.0,0.0,0.0
2,1.75,1950,8200,1.0,3,8.0,0,1975,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1810,41800,1.0,5,7.0,600,1980,0,0,0.0,0.0,1.0,0.0,0.0
4,2.0,2990,12970,1.5,4,7.0,1030,1948,0,2,0.0,0.0,1.0,0.0,0.0
2,2.25,1240,720,2.0,3,7.0,90,2008,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1050,9206,1.5,3,7.0,0,1954,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2030,17100,1.0,4,7.0,0,1953,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1340,8505,1.0,3,6.0,0,1931,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3330,8897,2.0,3,10.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2200,7719,2.0,3,8.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
5,3.25,2820,3275,2.0,3,8.0,590,2006,0,0,0.0,0.0,1.0,0.0,0.0
3,2.25,2090,8095,2.0,3,10.0,0,1988,0,2,1.0,0.0,0.0,0.0,0.0
3,2.0,1450,9333,2.0,4,7.0,0,1972,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1170,9085,1.0,3,7.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
3,3.25,1210,941,2.0,3,8.0,210,2002,0,0,0.0,0.0,1.0,0.0,0.0
3,3.75,3890,7140,1.0,3,8.0,1500,1943,0,2,0.0,0.0,1.0,0.0,0.0
3,1.75,1490,7150,1.0,5,6.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1520,1464,2.0,3,8.0,280,2010,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,940,8384,1.0,3,5.0,0,1947,0,0,1.0,0.0,0.0,0.0,0.0
4,1.5,1470,70800,1.0,3,7.0,0,1976,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1380,9251,1.0,3,7.0,0,1940,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1220,4541,1.0,3,7.0,330,1952,0,0,0.0,0.0,1.0,0.0,0.0
3,2.25,1358,1196,3.0,3,7.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,720,7598,1.0,5,6.0,0,1947,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,3530,17450,1.0,3,9.0,1690,1930,1,3,0.0,0.0,0.0,1.0,0.0
5,3.0,3070,8474,2.0,3,9.0,0,2011,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,1540,7200,1.0,3,7.0,280,1966,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2210,7079,2.0,3,8.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1520,7500,1.0,3,8.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
3,3.0,1850,9600,1.0,3,7.0,620,1981,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1400,6600,1.0,3,6.0,120,1954,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,960,4600,1.5,4,6.0,0,1927,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2340,4200,1.5,3,7.0,800,1906,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1570,1551,3.0,3,8.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1770,8000,1.0,4,7.0,420,1976,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1650,9957,1.0,4,7.0,550,1961,0,0,0.0,0.0,1.0,0.0,0.0
3,2.25,1900,7250,1.0,3,7.0,650,1967,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1750,8820,1.0,4,7.0,0,1961,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3120,49456,2.0,4,9.0,530,1974,1,4,0.0,0.0,0.0,1.0,0.0
3,2.25,1880,7350,1.0,3,8.0,490,1984,0,0,0.0,0.0,1.0,0.0,0.0
4,3.25,3860,7199,2.0,3,9.0,990,2005,0,1,0.0,0.0,0.0,1.0,0.0
4,4.0,4050,9517,2.0,3,11.0,690,1990,0,0,0.0,0.0,0.0,1.0,0.0
4,3.0,1800,2500,2.0,3,7.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,3330,12566,1.0,4,8.0,1390,1960,1,4,0.0,0.0,1.0,0.0,0.0
4,2.5,2770,5612,2.0,3,7.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1530,5000,1.0,3,7.0,510,1948,0,2,0.0,0.0,1.0,0.0,0.0
6,2.0,2500,5200,1.0,3,8.0,1250,1966,0,0,0.0,1.0,0.0,0.0,0.0
3,2.25,1500,1290,2.0,3,8.0,280,2006,0,0,0.0,0.0,1.0,0.0,0.0
4,2.75,3170,7634,2.0,3,10.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2600,5540,2.0,3,8.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2370,9601,1.0,3,8.0,800,1976,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,3040,9690,1.0,4,9.0,1100,1978,0,0,0.0,0.0,0.0,1.0,0.0
4,2.0,2710,4750,1.0,4,7.0,1250,1919,0,0,0.0,0.0,1.0,0.0,0.0
5,2.25,2180,7813,2.0,3,7.0,0,1986,0,0,1.0,0.0,0.0,0.0,0.0
4,3.75,3790,8797,2.0,3,11.0,500,2006,0,0,0.0,0.0,0.0,1.0,0.0
4,3.75,5150,453895,2.0,3,11.0,790,1997,0,3,0.0,0.0,0.0,1.0,0.0
3,1.5,3430,264844,1.0,3,7.0,1200,1988,0,2,0.0,0.0,1.0,0.0,0.0
3,2.5,2160,7525,2.0,3,9.0,0,1986,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1090,11292,1.0,4,7.0,0,1952,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,1440,10800,1.0,4,7.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
4,3.75,3300,4545,1.5,3,10.0,700,1926,0,4,0.0,0.0,0.0,1.0,0.0
3,2.25,2200,16921,2.0,3,8.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1060,5200,1.0,5,6.0,0,1970,0,0,1.0,0.0,0.0,0.0,0.0
3,3.25,1520,1500,3.0,3,7.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
2,2.0,1440,3720,1.5,3,7.0,0,1983,0,0,1.0,0.0,0.0,0.0,0.0
3,3.5,2500,4270,2.0,3,8.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2980,10179,2.0,3,9.0,0,2003,0,2,1.0,0.0,0.0,0.0,0.0
4,1.0,1460,7200,1.5,4,7.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1300,5413,1.5,3,7.0,0,1925,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,810,7440,1.0,5,6.0,0,1948,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,2080,11375,1.0,3,8.0,0,2002,0,0,1.0,0.0,0.0,0.0,0.0
5,2.5,2760,8015,1.0,4,8.0,1160,1960,0,0,0.0,0.0,1.0,0.0,0.0
4,1.5,1550,3000,1.5,3,7.0,200,1918,0,0,0.0,0.0,1.0,0.0,0.0
2,3.0,2020,5000,1.0,3,8.0,670,1952,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1800,22000,2.0,3,8.0,0,1931,0,0,1.0,0.0,0.0,0.0,0.0
2,2.5,2320,9311,1.0,3,8.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,1990,23200,1.0,4,7.0,0,1976,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1840,5000,1.0,4,7.0,920,1910,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,2860,4500,2.0,3,8.0,880,1915,0,2,0.0,0.0,1.0,0.0,0.0
3,1.5,1510,344124,1.0,4,7.0,0,1964,0,2,1.0,0.0,0.0,0.0,0.0
4,2.5,2040,4443,2.0,3,8.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,2100,6613,2.0,3,8.0,0,1909,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1720,7800,1.0,4,7.0,550,1978,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1220,3000,1.5,3,6.0,0,1901,0,0,1.0,0.0,0.0,0.0,0.0
6,3.0,1880,7200,1.0,4,7.0,0,1966,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1760,3520,1.0,3,7.0,600,1966,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1400,7550,1.0,4,7.0,0,1953,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1070,6100,1.0,3,6.0,0,1940,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,1990,2660,2.0,3,8.0,0,2012,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1760,4125,1.5,4,7.0,0,1927,0,3,1.0,0.0,0.0,0.0,0.0
2,1.5,870,4800,1.0,3,7.0,0,1924,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,3910,14000,2.0,3,10.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2000,11880,2.0,3,8.0,0,1979,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,1790,7800,1.0,5,8.0,0,1972,0,0,1.0,0.0,0.0,0.0,0.0
2,2.0,1650,6840,1.5,5,7.0,0,1916,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2880,426452,2.0,3,7.0,0,1979,0,3,1.0,0.0,0.0,0.0,0.0
3,2.5,1870,6821,2.0,3,7.0,0,1989,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,3780,35273,1.5,3,10.0,0,1986,0,0,1.0,0.0,0.0,0.0,0.0
5,3.25,4300,9270,2.0,3,10.0,1390,1957,0,3,0.0,0.0,0.0,1.0,0.0
4,3.25,2820,13059,2.0,4,8.0,0,1976,0,0,1.0,0.0,0.0,0.0,0.0
5,6.0,7440,21540,2.0,3,12.0,1890,2003,0,0,0.0,0.0,0.0,1.0,0.0
4,3.0,2170,5764,2.0,3,8.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1590,4600,1.5,4,7.0,300,1926,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1010,8108,1.0,5,7.0,0,1954,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1910,10230,1.0,4,7.0,620,1964,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,2060,7283,1.0,3,8.0,840,1963,0,0,0.0,0.0,1.0,0.0,0.0
4,1.75,1980,9000,1.0,2,7.0,500,1978,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1750,5355,2.0,4,7.0,0,1929,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1400,9600,1.0,4,7.0,0,1964,0,0,1.0,0.0,0.0,0.0,0.0
5,3.5,4750,8234,2.0,3,10.0,1400,2013,0,2,0.0,0.0,0.0,1.0,0.0
3,1.75,1880,8424,1.0,4,7.0,500,1977,0,0,0.0,0.0,1.0,0.0,0.0
2,2.5,1090,923,2.0,3,7.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1640,8301,1.0,3,7.0,350,1958,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1050,8583,1.0,5,6.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
5,2.5,4600,23250,1.5,3,9.0,1000,1918,0,2,0.0,0.0,0.0,1.0,0.0
3,1.0,1840,10178,1.0,3,7.0,800,1960,0,0,0.0,0.0,1.0,0.0,0.0
2,1.5,1390,5000,1.0,4,8.0,420,1954,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1040,9997,1.0,4,7.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2030,8000,2.0,3,7.0,0,1997,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,2000,6032,1.0,3,7.0,700,1959,0,2,0.0,0.0,1.0,0.0,0.0
3,1.0,1290,8470,1.0,4,7.0,320,1966,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,2440,7419,1.0,3,7.0,920,1961,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2570,50308,1.5,3,10.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,3780,10308,2.0,3,10.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1690,9144,1.0,4,7.0,550,1956,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,3320,7644,2.0,3,10.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
2,2.25,1290,1334,3.0,3,8.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2250,26337,1.0,3,8.0,0,1980,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,1850,6037,2.0,3,7.0,0,1991,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2260,3640,2.0,3,8.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,3670,11884,1.0,4,9.0,1720,1979,0,2,0.0,0.0,0.0,1.0,0.0
2,1.0,1300,6731,1.0,3,7.0,0,1950,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,1890,3006,2.0,3,7.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2880,36820,2.0,3,10.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
5,3.0,2970,10335,2.0,3,9.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,2630,9645,1.0,4,9.0,0,1963,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1560,7000,1.0,4,7.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,2290,11200,2.0,3,9.0,0,1979,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1560,8640,1.0,5,7.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1610,8069,1.0,5,7.0,520,1955,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,3320,5034,2.0,4,7.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1850,2797,1.0,3,8.0,700,1977,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2240,5105,2.0,4,8.0,0,2002,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,2530,15520,1.0,5,8.0,310,1964,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,2250,41688,2.0,3,8.0,0,1980,0,0,1.0,0.0,0.0,0.0,0.0
5,4.0,3210,7200,2.0,3,8.0,800,2011,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1120,8407,1.0,5,6.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3040,6887,2.0,3,8.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,2200,13498,2.0,3,8.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2840,4500,2.0,3,8.0,0,2012,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2380,5000,2.0,3,8.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3250,6933,2.0,3,8.0,0,2009,0,0,1.0,0.0,0.0,0.0,0.0
3,2.75,2650,12350,1.0,4,7.0,1180,1975,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,2780,15075,2.0,3,7.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1100,32700,1.0,3,7.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1370,1350,2.0,3,7.0,360,2007,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1270,6500,1.0,4,7.0,0,1956,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,3070,8400,2.0,4,8.0,0,1970,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1500,2255,2.0,3,7.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1640,10762,1.0,3,7.0,510,1988,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1640,5707,2.0,3,7.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
5,3.25,2180,7200,2.0,4,7.0,0,1982,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3340,10422,2.0,3,10.0,0,1996,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,1840,220308,2.0,3,8.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,2180,17180,2.0,4,7.0,0,1977,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,980,3915,1.0,4,7.0,0,1919,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,1700,6380,1.0,4,7.0,850,1940,0,0,0.0,0.0,1.0,0.0,0.0
2,1.25,860,1277,2.0,3,7.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
4,3.0,2740,2811,2.0,3,8.0,500,2003,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1390,9624,1.5,4,7.0,0,1954,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2430,4203,2.0,3,8.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1800,7371,1.0,3,7.0,520,1979,0,0,0.0,0.0,1.0,0.0,0.0
4,2.75,2200,8580,1.0,3,8.0,340,1991,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1212,1174,3.0,3,7.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
5,2.5,3370,8113,2.0,3,9.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,2810,12607,2.0,3,10.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2270,13449,1.0,4,9.0,960,1975,0,0,0.0,0.0,0.0,1.0,0.0
4,2.0,1850,11700,1.0,4,8.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1060,6954,1.0,4,6.0,0,1983,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3130,5200,2.0,3,7.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2020,9000,2.0,3,7.0,0,1979,0,0,1.0,0.0,0.0,0.0,0.0
4,5.5,5060,10320,2.0,3,11.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
3,3.0,2270,5175,2.0,3,9.0,140,2002,0,0,0.0,0.0,0.0,1.0,0.0
3,2.5,1070,1089,2.0,3,7.0,170,2009,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,3090,20785,2.0,4,10.0,0,1991,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1640,3440,2.0,3,7.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,3050,158558,1.0,4,9.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
5,3.0,2240,94960,1.0,3,6.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2430,5556,2.0,4,8.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1830,11331,1.0,3,7.0,580,1965,0,0,0.0,0.0,1.0,0.0,0.0
2,2.25,1470,1101,2.0,3,8.0,130,2005,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2390,7115,2.0,3,9.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
4,3.25,3674,12793,2.0,3,9.0,0,1987,0,1,1.0,0.0,0.0,0.0,0.0
4,2.5,3100,10000,2.0,3,9.0,0,1978,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1720,7119,1.5,4,7.0,0,1952,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2770,7000,1.0,4,7.0,830,1979,0,0,0.0,0.0,1.0,0.0,0.0
